,Comment,AuthorName,AuthorChannelId,PublishedDate,LikeCount,toxic,severe_toxic,obscene,threat,insult,identity_hate
673,Mughe to tumhara sath karna hai🤤❤<br>I mean pyar🥺❤️,Sagar Debnath,UCItHLGxAGOBk_DJy7uooxXA,11/4/2023,0,0,0,1,0,0,0
674,Aap aao dekhte h m kya kar paungaa,Rahul Chand,UCH1ZJZAortnbZFXpTzuBI8g,11/4/2023,0,0,0,1,0,0,0
675,Madam tumare lay luga mai,THE STRIKE BOY,UCUljYxMtvVK-iFhcIDZx1hg,11/4/2023,0,0,0,0,0,0,0
676,Aap ke jesi wife hoto Jail me Jana bhi chalega,Afzal Shaikh,UCh4wXaYp5_4jEu4au8ldaJw,11/4/2023,0,0,0,1,0,0,0
677,Me to teri Lena pasand karunga 😅😅😅😅😅,Varun Singh,UCwCtPeYdjDe32t4Je2u66hg,11/4/2023,0,1,0,0,0,0,0
678,Aye  pagal ladkimutti lagwaygi kya lund khada kar diya tune Mera 😅😅😅😅😅😅😅😅😅😅😅,Varun Singh,UCwCtPeYdjDe32t4Je2u66hg,11/4/2023,0,0,1,0,0,0,0
679,unse to jada tu interested lag rhi he😎,BIKI,UC_LhCnuQuRJIoG_opoVimnA,11/4/2023,1,0,0,0,0,1,0
680,Aap miloge to sex hi kr lenge,mr.gautam_kaushik,UCloMoxoMaeTzrVXcCY97wiQ,11/4/2023,0,1,0,0,0,1,0
681,Yeh madam humesha sex ko lekar bahut jyada excited rehti hai 🤣🤣🤣🤣🤣🤣,Vaseem Ahmad,UCH4Ap5vlemg2Z8zDJoItFpg,11/4/2023,0,1,0,1,0,0,0
682,Tumhare ko lagte Ho to bahut maja aata bahut express hai aapko awaaz jankari madam aapko to 😘😘😘,Imran Kali,UC0iMGLGMaOh-IXVFVR8PmZA,11/4/2023,0,0,0,0,0,0,0
683,didi ke paas kaafi gyan hai.😂,shivam bains,UCmnXK48j3GPYSdlKXftrK1Q,11/4/2023,0,0,0,0,0,0,0
684,Aao na,24.7 Music Series,UCEVyu6BkMTeaFGAPb57AZ4g,11/4/2023,0,0,0,1,0,0,0
685,Kaidi ka pata nahi lekin jelar jarur lega,Kids channel,UCEpzFGUuiJBGGJuYzl6fxBg,11/4/2023,0,1,0,0,0,0,0
686,Mam Chaliye hum dono jate h,Local Boy,UCVAdO1jUwVusyf3c3rjMLkQ,11/4/2023,0,0,0,1,0,0,0
687,Mohtarma apna Gyan mat ch😅😅da kro to aapko bhi jana hai vahan,Deepak Goswami,UCHM0s_nbV_GW9egn1q6cQKQ,11/4/2023,0,0,1,0,1,0,0
688,Mujhe ap ke sath karna hai 🤭vahin,hindu Guy YT,UCOYD9QJTiCQIYECZxShVNzA,11/4/2023,0,0,0,1,0,0,0
689,Tum ajao😅,JAKES VLOGS,UC_u8cn4wAZoPZE0lYw4JxMg,11/4/2023,0,0,0,0,0,0,0
690,Ma kassam se* in jail to kabi many suna bi nahi ta ... Didi 😂 ya tumary ijad hy 😁,Ehtisham Group,UCiy4_fZnY_-tqKrMCpA_myw,11/4/2023,0,1,0,0,0,0,0
691,Khatam byee tata kalyug khatam ho jayega jaldi😂,Ganesh Maharana,UCkW3zMsq-5JerTT-8UMRUPg,11/4/2023,0,1,0,0,0,0,0
692,Min bhi jaunga❤❤❤😊😊😅😅😅😅😅😅,rsrana143😊🙏,UCT9WkBrDQMmq7eTDeAnb6jQ,11/4/2023,0,0,0,0,0,0,0
693,Mera toh land uper aa gaya,Ansika Chari,UC2FrrHbIsC5drXSLSxu2Ohw,11/4/2023,0,0,1,0,0,0,0
694,Jailer be like : lagta hai kothe wale ho   <br>gye hai 😂😂😂,Deepak Dubey,UCP5z1PT2A1XAZDjhCJ-d8mg,11/4/2023,2,1,0,0,0,1,0
695,Mein punjab mein hi rehta hun 😂😂😂,I'm NG,UCkAQVHIKEC9tooCkjOULo8Q,11/4/2023,0,0,0,0,0,0,0
696,Bhen chut ho tum tu jho aur karo,killer gaming,UCUIGzq1USlO19PnGOjfPyBA,11/4/2023,0,0,1,0,0,0,0
697,Waha girlfriend allow h kya 🤣🤣🤣🤣🤣🤣,NITESH KUMAR,UC_DxMGoZiSqwjHDiY-6njDw,11/4/2023,0,0,0,0,0,0,0
698,Jail me shadi nhi hogi kya😊,Prem Sagar,UCXStx5TCe2n3lOJqQo1mhYQ,11/4/2023,0,0,0,0,0,0,0
699,Hum jail jaa chuke h,Ankit Kumar,UCnmsogUjHQ9VbLEEwD4wOCw,11/4/2023,0,0,0,0,0,0,0
700,Tum sex karta ho ky,Goutam Behera,UC7pOfxRpiUz8VNpDCPqL0Qg,11/4/2023,0,0,0,1,0,0,0
701,Tuj ko jodna chahta hooo,hkkartik Diwan,UCyZG16v9pjzXLU9OCX9axbw,11/4/2023,0,0,0,1,0,0,0
702,Single log ne kya police ko Lena kya,Gaurav Singar,UCbfQhmFKGqalL7O_axM5QSA,11/4/2023,0,0,0,0,0,0,0
703,Aur Bhagwan kare tum meri partner raho<br>FIR to jail mein <br>You know what I mean😂,devil gamer,UCvoo2OgKyK9_w9EDJNcDhYQ,11/4/2023,0,1,0,0,0,0,0
704,jiska sadi na hua ho ya gf na hua ho to muth marna padega 😢😢😢,Dhaval Bhatiya,UC5kKY0GoclGaq6V0qDlrzPg,11/4/2023,0,1,0,0,0,1,0
705,Tumko 😂,priyash bista,UC2R91KXOuLUs7oVFxe-J4xg,11/4/2023,0,0,0,0,0,0,0
706,Chal sali ma hove te 😅😅😅😅,Gorav splender lover,UCX4cnyaLjxTYUaQAoEYbJ1Q,11/4/2023,0,1,0,0,0,0,0
707,Aba gar pa kam kar ja apni maa mat chuda,Papal Singh,UCiPEe5ceA15QzKedHXjjYlA,11/4/2023,0,0,1,0,0,0,0
708,aap baho sex sex karte ho 😂,Jitesh Wadekar,UCijRd3SsXseb7FK0nFDR2VQ,11/4/2023,0,0,0,1,0,1,0
709,Hm to hilake hi jindagi par kar denge 😅😅😅😅😢😢,YOYO BHAI,UCVESAuk7671Ul-3RtjBSqWA,11/4/2023,1,1,0,0,0,0,0
710,Me bhi jel jaungi,Low won Dc,UCrAgpaWmIXTCmA7iOhm0J5A,11/4/2023,0,0,0,1,0,0,0
711,Officer log hi iska fayda uthayenge mc,Jay's life,UCoZo2Nb_U4uwgjnASVrxatA,11/4/2023,0,1,0,0,0,0,0
712,main tumhara sath karna chata hu babu sona,Death god. 7.5M,UCbEWEC-Vpnjiog_Y3vbe03A,11/4/2023,0,0,0,1,0,0,0
713,Ham tara ko da ga ok,GOD 69,UCZRKvIDQnDf_HQ0dig9Yh1Q,11/4/2023,0,1,0,0,0,0,0
714,Tenu yada pta va punjab bare,Malhi SAHAB,UCstgOmkUpvvpsiGNJIQ4KFQ,11/4/2023,0,0,0,0,0,0,0
715,Mar gaunga😢😢😢,cool boy si ronak,UClWJ4G56erK6_BCu2BXjTzA,11/4/2023,0,0,0,0,0,0,0
716,Madam blue film banane ka technique hai government ka,Vikash Kumar,UC4lUjG5IX5MbdBgj3vbryMA,11/4/2023,0,0,1,0,0,1,0
717,aap 1 Moka to do hame,Easy Spedy learning,UCXHndggY7It4i15G6Ypy5Fg,11/4/2023,0,1,0,0,0,0,0
718,Tume da do 😂😢,Krishna Mahakud,UCpyg3OI7xa1ZvN8cI9rtNow,11/4/2023,0,0,0,1,0,0,0
719,Tum bas aisi bate kar kar k agay badte jao India bohat agay jaye ga nang pone me,Neha Malik,UCIoI97-wwLVbIuV0GwhC1dw,11/4/2023,0,0,1,0,1,1,0
720,"tum kitni reserch karti ho , is topic pe , hahahahaha",Ambadas Takawale,UCHD78wbhT5vA9UrCrMz_Vsg,10/4/2023,0,0,0,0,0,0,0
721,Mai jaunga to mam ko hi bulwaunga😂,Irshoo❤️ Khan,UCltth4CH6l1JCjdJtNtpZ6w,10/4/2023,0,0,0,1,0,0,0
722,Bc yahi dekhna baki reh gya tha fiteh muh sarkar de,Techin Deep,UCsf35fwjQhv1yze2BP74tKg,10/4/2023,0,0,1,0,0,1,0
723,Madam lagta hai upne marwanwki Puri phd digress leke rakhi ho😂😂😂😂😂,Joy Talapatra,UCUkDYI5374VfJVGtTwx9L2A,10/4/2023,0,1,0,0,0,0,0
724,Ye kaha mily gi,InoXxent Yasir,UCstAfIBku5jBXbvGZa_k4Xw,10/4/2023,0,0,0,0,1,0,0
725,Wah wah kya bat hai👏👏👏👏,ELECTRICIAN ( Praveen patel),UC5WOiDKPokOzc-JP5uR3aqw,10/4/2023,0,1,0,0,0,0,0
726,mem up ho tho sex hi agey karengey😢 galat mat samajna mein single hu na,Firuj space vlog,UCtHwK4w_HvvcWf9LVui1uuQ,10/4/2023,0,1,0,0,0,0,0
727,tum bolo woh krenge tumhare sath 💯😘,Aditya Ludbe,UCj-Mz4ldGAU589eKmZftarA,10/4/2023,0,0,0,0,1,0,0
728,Samay agya sabse bada apraadh krne ka😂😂,Nitin Mishra,UCBfO3th0hJeI_dX9fLJRC-w,10/4/2023,0,0,0,0,0,0,0
729,lagta h jel Jana padega re baba😉😉😉,thamman shori,UCC6muf35f9hdWnAidYMT_zA,10/4/2023,0,0,0,0,0,0,0
730,tumne kaha par sex kiya,Dibakar Lahkar,UC_dzLpT9wUED6f7T3qzwK8w,10/4/2023,0,0,0,0,0,1,0
731,Me tumhare saath karna chahata hu,PANKAJ KAGDA JI,UC4Am5x7E-Gg3uWwew6CsiVQ,10/4/2023,0,0,0,1,0,0,0
732,Tara number da ba one night ka leya,RAMESH Sonkusare,UCtpFXpliZucUWKICll7W_9A,10/4/2023,0,0,0,0,0,1,0
733,Jail mein khada nhii hota..hai😂,Saroj_ Official,UCGn2Ylc8mrkfIcOW77nvIwg,10/4/2023,0,1,0,0,0,0,0
734,Tumse sex karenge sabse pehle apni life mey🤩,Shubham Dubey,UCEC5V8Jd0uQJTxohlJdm_Qg,10/4/2023,0,0,0,1,0,0,0
735,Apki koi link Ho toh bhejo Mujhe 😅,Abhishek Kolhatkar -Teach & Travel,UCXov4mMIJfZc2lOCxRr5LeQ,10/4/2023,0,0,0,0,0,1,0
736,Nyi nyi didi hm to jare hain,SEN JATIN,UCOrX8WnBaEvHX15xXCAwEbg,10/4/2023,0,0,0,0,0,0,0
737,Are aapo bhaoth padi hai sex <br>Ki 😅 kabhi Kiya hai ky 😂😂😂,nikhyaa_04_Official,UCGKM-gyf4aYPc-P_Fxz28YQ,10/4/2023,0,1,0,0,0,0,0
738,Ho bolane Vali jij nahi karne wala 😅<br>Jija hai ✨😙👌,nikhyaa_04_Official,UCGKM-gyf4aYPc-P_Fxz28YQ,10/4/2023,0,0,0,0,1,0,0
739,Pata h bhen ki landi,tech o fact,UCIi08YMA2U7ol0iw63yu68w,10/4/2023,0,0,1,0,0,0,0
740,Tu degi to karlenge,YB Bazk,UCVsINcEOsOABCnVYMnfdWLg,10/4/2023,0,1,0,0,0,1,0
741,Aap chaloge kya mere saath jail,Mohaamd Anas,UChoIlwdlIlpB0a-qEDvGjsQ,10/4/2023,0,0,0,0,0,0,0
742,Are madarjaat Ab To Ham Logon Ko jail bhejo na chahti sex ke liye,Reels Video,UCivDjiraaDncfXIlWr0uzmg,10/4/2023,0,0,1,0,0,0,0
743,Tum kya karoge pehle 😊,Israr Khan,UCmL41U6KEx1YdR8YlnfwNhg,10/4/2023,0,0,0,0,0,0,0
744,Jail jake karna chahtahu agar tum meri partner ho to,Raihan2 Hasan2,UChsZHNoWGEVYxqqt_tftjUQ,10/4/2023,0,0,0,1,0,0,0
745,Tum ketne bar mrya hai,Raja Kumar,UCgppuJU10pUpZaryEw2cpAg,10/4/2023,0,1,0,0,0,0,0
746,me toh jail me hi hu mam thihad me,Godljonathan16,UCarg9GZdaiwoox74tDw55fg,10/4/2023,0,0,0,0,0,1,0
747,Sadi karlo hum se,Md saif Ahmad,UCnyN8xpcUDDfM4E5zanl7sA,10/4/2023,0,0,0,0,0,0,0
748,Abb oyo ka koi zrrt nhi h mujhe kal hi kaand krke jail jaunga 😎,Sam Khan,UCEsCNaVWMtKqkZ0GQMD6P7Q,10/4/2023,0,1,0,0,1,0,0
749,Jail me agar tum aao to sath meal kar jaige,Zameer Khan,UCuFsCh_Bu6Ix2enHb9uw7_A,10/4/2023,0,1,0,1,0,0,0
750,Kaash mai Punjab me hota,MD DANISH,UCOufs4IopKl6whpe23OBq7g,10/4/2023,0,0,0,0,0,0,0
751,Me jail me hi hu😂l😅,भजन,UC-EkqIV_Hv3J0iGOnZyKy_g,10/4/2023,0,1,0,0,0,0,0
752,Me to my friends: chal chal chal gaari nikal benchod Punjab jaana hai crime karne😂😂😂,Ravi Chauhan,UCoeudqNeQFE-GtZvJkffMQQ,10/4/2023,0,1,1,0,0,0,0
753,Me to aapke sath karuga,ATBuddy,UCI7AAiDpW6PCPPeHaOGzjOg,10/4/2023,0,0,0,0,0,0,0
754,Life me sabse pahle success हासिल करूंगा 😊,Kartik sharma,UCyP0jnAjUWz-S-3fd1UBIeA,10/4/2023,0,0,0,0,0,0,0
755,Tumhari sath,Karan Koruwa,UCbw25Ph06gW6PPLIrSo1hrw,10/4/2023,0,0,0,1,0,0,0
756,Sex,Karan Koruwa,UCbw25Ph06gW6PPLIrSo1hrw,10/4/2023,0,1,0,0,0,0,0
757,And jail me s*x karne ke liye bandi bhi honi cahiye,ツEVIL࿐,UC63GCVmo5e2qmZ0i74zYTqQ,10/4/2023,0,1,0,0,0,0,0
758,Bandi to mil nahi rhi hai,ツEVIL࿐,UC63GCVmo5e2qmZ0i74zYTqQ,10/4/2023,0,0,0,0,0,0,0
759,Mai  to jail se hi tumhari video dekh rha hu 302 dhara lagi hiii,Raushan Singh,UC27DOyp3M7PizfRClLR2LPw,10/4/2023,0,1,0,0,0,0,0
760,Mai jvu ga Punjab jail mai,Chor bazar,UCfST04gJdlw75_w9XvH7SUg,10/4/2023,0,0,0,0,0,0,0
761,Ek baar to mai socha sarkar uplabh karwayegi mai to nikalne wala tha,Random Guy,UCo_5KdSiOoRr0NNepO2RQRg,10/4/2023,0,1,0,0,0,1,0
762,didi our kuch you tube me dal neko nahi mila😅😅😅😅😅,Dalsukh Solanki,UCZ_CIjchoYNI_Rs9JvUzHug,10/4/2023,0,0,0,0,0,0,0
763,AP ka maan nahi karta ha kiya,THUNDERYT,UCWHmg9b92Clg0dQmGsSCBtA,10/4/2023,0,0,0,1,0,0,0
764,Are Bhai Sobko pata ha,Bijoy Benrjee,UCQZImDZwz1jjUiHlU1YwK_A,10/4/2023,0,0,0,0,0,0,0
765,Apko Jana hai Kya mere sathaa😂😅,NeonX | DymaX,UCuRMpALoa2MQDYgJeWLCCyQ,10/4/2023,0,0,0,0,0,1,0
766,Tu ajja mere sath😂😂,Villan,UCyZ6yGqjdsLSPvLhkQGxWjQ,10/4/2023,0,0,0,1,0,0,0
767,Aisa na hi ho to behtar h....qki hamari police prashashan gundon se jyada bekaar h...ho sakta h pehle wo log suhagraat bana le prisioners ki biwi ke sath fir unko bheje unke pass. Or baad me muh band krne ke liye paise de de..<br>Mujhe pata h ye baat sunne me ajib h per sach h...aisa kissa sunne ko bohot milega agr ye lagu hota h.,abhishek kumar,UCRviB1QAEhltNGlinuxYEag,10/4/2023,0,0,1,0,0,0,0
768,Chalo jail,Gaming Boy 8055,UCX_3qkF8FVk9oVuJjdul-og,10/4/2023,0,0,0,0,0,0,0
769,Kyu karawaogi kya tum bol jel me ya bathroom ulti😢,SHORT STORYBOY,UCGecV_g3vCV2pTbiS1m6eIw,10/4/2023,0,0,0,0,1,0,0
770,jail main chudai hoga,manoj kumar,UCySxvslwKD7xZ3-7_DSItkA,10/4/2023,0,0,1,0,0,0,0
771,Ma tu ap ke saat karu ga,Raza Ali,UCbOc7-A5tuVsF1MzL3nrg8w,10/4/2023,0,1,0,0,0,0,0
772,Tumko sex karne doge,BRAND  GAMING,UCW9HLnB-gQEtEnr1YAroknA,10/4/2023,0,0,0,1,0,0,0
773,Mc BC,Vikas Maniya,UCZVUTE-K94jEdqxkigflFZA,10/4/2023,0,0,1,0,0,0,0
774,Toh is ko jail ku bolre ho isko heaven bol lo 😂,GEROXOD,UC2zohtv6D3u3ZLWlN7wNYoA,10/4/2023,0,0,0,0,0,0,0
775,Bhan ki lvdi ye sub kam batane kay liye ldko ko hai n tumhara,Saurabh Yadav,UCB5MSmuFqPyHv7e_mxviceQ,10/4/2023,0,0,1,0,0,0,0
776,Aur tu kahi chud mat Jana kider 😂😂😂,Saurabh Yadav,UCB5MSmuFqPyHv7e_mxviceQ,10/4/2023,0,1,0,0,0,0,0
777,Shadi ke baad Ghar hi jail hojata hai 😅,Chandra Prakash Vishwakarma,UCgFUBiPIBSglYLISTwrBpuQ,10/4/2023,0,0,0,0,0,0,0
778,Tmhry sth kru ge😂,Zoraiz Malik,UCRFjGxYr9qlPUhOssiwofKg,10/4/2023,0,0,0,1,0,0,0
779,ap ghr hi ajao jail janay gi kya zarorat,#Cars . Pk 🏎🏎,UCgx6E4lHxBWsI3zziw13tAA,10/4/2023,0,0,0,0,0,0,0
780,Mai to tujhe hi bulaunga jail me😅😅,133 Shoeb Shaikh,UC_a-JzIHWEww5YxpUApoLFg,10/4/2023,0,0,0,0,0,1,0
781,Gangster paida krna h apun ko,Reyansh619YT,UCVQvvt9Y7Mi5GJeNxYZaL4Q,10/4/2023,0,0,0,0,0,0,0
782,bad main gaye jail bal,Dulhan _64_Moon,UCrk6eQ-76_cgP6T3g0EX0QA,10/4/2023,0,0,0,0,0,0,0
783,Mujhe to aapko lagana hai,Bong Civil Engg,UCGVRnA0yP1FVXQc4ABElXig,10/4/2023,0,0,0,1,0,0,0
784,Ooo main kya bol raha tha..!🤭...Agar koi Rape case Mein jail Chala Jata Hai😢 To use vahan Sex karna milega ya nahin..🤣,Arup Jana,UCYgkBKGFGtlO2qDgXsLLx_A,10/4/2023,0,1,1,0,0,0,0
785,16 saal ka tha tab kiya tha first time ❤,TDM Maggie,UCcl2jPAquyH6A_wVGIAQrXQ,10/4/2023,0,0,0,1,0,0,0
786,Bhai ye ladki shakal se chomu hai par gyaan bahot hai isko 🤣🤣🤣,Pankaj Jain,UCQN7gmjZNTOsPAOuIVinXOw,10/4/2023,0,0,0,0,0,1,0
787,ager jail mein tum milo toh kya batt h,Rohit Dhiman,UCI-rWpMIANGMR02qsRKo3oQ,10/4/2023,0,0,0,1,0,0,0
788,Agar jail mae mil raha hae singlo ko tapa tap to batao ...abhi math teacher ka gand far kae jail chala jau,Divyansh verma,UCzrZNXAY8PvTNcPraN6K1LQ,10/4/2023,0,1,0,0,1,0,0
789,Tum aaoge tu kaha bhi jayegi😂,Onkar Sathe,UChXcr8o6Kq-HUnBcaiBr3oA,10/4/2023,0,0,0,0,0,0,0
790,Tum to jayada hi uchhal rahi ho tum karogi ka jail me 😂😂😂😂😂😂😂😂,A 2 Z  chainel,UCPxYCNpkgn-wpMCovkTKU7g,10/4/2023,0,0,0,1,0,0,0
791,Didi ap ne kabhi sex kiya he kay,FighteŘ GaminĞ,UCJQKR0qq1DcqXrYMSMdS_uw,10/4/2023,0,0,0,1,0,0,0
792,Siddhu: thoko 😅😅,Ram,UCfQav5hi3K-j36ysg8C_NCQ,10/4/2023,0,0,0,0,0,0,0
793,single bnde ke liye yeh scheme he??,MR D,UC_EM6EipEto0nubxNVtOLnA,10/4/2023,0,0,0,0,0,0,0
794,Taile sath Karna hai aayaga🥱🖕,X-boy,UCJRNm16d-kOVFIGY3b8GX7w,10/4/2023,0,0,0,0,0,1,0
795,Ek aur topic mil gya <br>Porn in the jail<br>☠️,Platinum Zone,UC8zqEJhyyfc7QNcoEVYzRoQ,10/4/2023,0,0,1,0,0,0,0
796,Sex karunga pahle,Nirmal Rathod,UC9_Bwu2jGKky2KRjbf90OdA,10/4/2023,0,1,0,0,0,0,0
797,oe didi ap ko sex garna maja aata he ka 😅😑,HEAVEN RACER,UCCPmBctO8osslwNs0sky8cQ,10/4/2023,0,1,0,0,0,0,0
798,Ha malum h ...chal apne baap ko mat sikha,Wanderer Rajan,UC3cqNgezuF83YBFL6hiyXYw,10/4/2023,0,0,0,0,0,1,0
799,Aap ke sath in jail ma it’s my dream,Proud Indian,UCKjaC4p5yHbIqUBRcd1Lfaw,10/4/2023,0,0,0,1,0,0,0
800,😎Aap or Mai jate hai 😎 Jail,monu Bhai 446,UCjaJCMEOvwid4mbiXkdeMMg,10/4/2023,0,0,0,1,0,0,0
801,Aap kitni sundar ho so beautiful pretty girl ❤ is galat mat samajhna dil se bol ok,Hrithik Bhatia,UCkklx25uC2liYPabqUcNF3Q,10/4/2023,0,0,0,0,0,0,0
802,Moj krdi mdm,Sachin Kumar,UCWhctMeOaz5D3WbMYLCE4xQ,10/4/2023,0,0,0,0,0,0,0
803,Are Wah didi naya topic da diya 😂😂ab to bahut mazza aya ga 🥵,permanent YT,UCv_6sBwPKsar4tPFFYp31bQ,10/4/2023,1,0,0,0,0,0,0
804,Pahla tumhara sat karun gay phir lock up jao gay srf tum apne pussy or acc do,talha khan,UCyD1UG5zAnycjGVeM9IilnQ,10/4/2023,0,0,1,0,0,0,0
805,Sharm kr le bavli chodi you are girl sharm ni hai ma  baap ne yhi sikhaya hai,NCR COMEDY CENTER,UCkNBGdxxPcLnHKvxQQcXC1A,9/4/2023,0,0,1,0,0,1,0
806,Tere sath Karna he,FriendZ_Vloger,UCexvtJ5WS9dENP7u8Zuy8VQ,9/4/2023,0,0,0,0,0,0,0
807,Ap ko bhot Pata ha sex ka Bara ma,IsI KUMAIL,UC1IVTdPrpyoBggcmxslKIHg,9/4/2023,0,1,0,0,0,0,0
808,Jail jaunga shadi nhi hone wali hai app arjent kar dena jail me,Parvez Azmi,UCAeYyu4URjKPy7o72Cxpb5g,9/4/2023,0,0,0,0,0,0,0
809,"To saja kos baat ki.... Murderers, rapists bhi honge waha... Itni facility milegi to kos baat ki saja.",DarK AngeL,UCIFUsCv3NrvBSzP5dt1g-aA,9/4/2023,0,0,1,0,0,0,0
810,Abay chup kar,Zavaar Cartel,UCcsMZgmWCyg8M0jTxUlN4lQ,9/4/2023,0,0,0,0,0,1,0
811,Hatt yaar,Omkar Chavan,UCg3vITA2b5wjhgV49B6rIrQ,9/4/2023,0,0,0,0,0,1,0
812,Ese search kiya nhi but ab krna pdega,dhiraj kumar,UCF5T-5CpOQ2M7T4JkP2vKHw,9/4/2023,0,0,0,0,0,0,0
813,Nahi ham nahi karte search chutiyapha band karo madam,Divyanshu,UCXCU3EJ-QzpMC6_r-XBQMyg,9/4/2023,0,0,1,0,0,0,0
814,wah modi ji wah,rege lodu potom,UCelssIf9jcLK_-vgptADs1A,9/4/2023,0,0,0,0,0,0,0
815,3 bar aa gya hu jail se me thik kuch fhark nhi parta thik,Pratap Vishwas,UC8MERLKiHNJNgW6wgwV0VzA,9/4/2023,0,1,0,0,0,0,0
816,Madam Ashi konshi vebsite ha jispe porn ke message nhi atha,pushkaraj kshirsagar,UCpOSahxxJJlSPp2OL4C_iqg,9/4/2023,0,1,0,0,0,0,0
817,Me sab se pehle teri jesi girls ko ji bhar ke marunga 😂😂,Viraj parmar Parmar,UCkfaSj1I10FknkmqU-gKFVA,9/4/2023,0,0,0,0,1,0,1
818,Tumhare sath jo jain bhi Jana chalega 😅,Ram kumar Shastri,UCX8HX5h6aXSGqzKUy6zamxg,9/4/2023,0,0,0,1,0,0,0
819,Mai to dono bhi kar chuka hu jail bhi s*x bhi😅😂,Sujal Khandare,UC73BZqCiLRTd5D1fg9vhnRA,9/4/2023,0,0,0,1,0,0,0
820,Chodrahi,Suraj Tigga,UCZgJioeWRlBpbxsRDFlRTyg,9/4/2023,0,1,0,0,0,0,0
821,Bb khatrne me aa jayegi...sex kro or game over kro (dead),Demo 1,UCZVpCqIB6h1TgJsns2UIBPw,9/4/2023,0,1,0,0,0,0,0
822,Issi ko rkhlo jail me sbko de b degi or sikha b degii,Rihan Thakur,UCEGXyYiRVwuM8xaVc0Wzs-g,9/4/2023,0,0,0,0,0,1,0
823,Sis apka khowlage Kamal ka  hai 😂,NGLM10,UCMZ94xW4tkCVJrwbGf35hiw,9/4/2023,0,0,0,0,0,0,0
824,Abe miss hum porn nhi dekhte body bnate.. .. Hai. <br>       🥂🙋,SAVIOR DUBBER,UCqDJLGtIH13pvo3B4qX_3ag,9/4/2023,0,1,0,0,0,1,0
825,Dusra koie content nahi milla kya bf se break up kar ke sex ka gyan batrahi ho 😊😊😊😊,Arjun gaming np vol. 2,UCm__hl4VfuFXRD-KZwl4NVQ,9/4/2023,1,1,0,0,0,1,0
826,Apka kya khayal he,꧁༒BN💞BHAI༒꧂,UCjg3Ij21lbMGL42DJLiPGnA,9/4/2023,0,0,0,0,0,0,0
827,Jaill haunga 😍😍😍,AJ Movie,UCTcn2qF4OMPAFI9QTyrWi2g,9/4/2023,0,0,0,0,0,0,0
828,Didi aap bhot acchi lagti ho ❤❤,críckєt,UCkjPXeA6ebiE-vRuDcezUyw,9/4/2023,0,0,0,0,0,0,0
829,Hamara desh badal raha he😂😂,Roy D'kshit,UCEOeDqL06y5YiMD9rO5ZLDQ,9/4/2023,0,0,0,0,0,0,0
830,Dedi tu bhi dekh ta ho nah pon video🙃🤣,BLOCK BHAI,UCd-nKP9yJCuGc5biX9LQ-8g,9/4/2023,0,1,0,0,0,0,0
831,I have a question<br>   Kya tum porn dekhti ho??,Faiza Kausar,UCSyQjItPNJBu3j8qYzUCnmw,9/4/2023,0,0,0,1,0,0,0
832,Phele sex 😅,Vivek Khurana,UC9j71ssW0RRlWozrMwW7JLg,9/4/2023,0,1,0,0,0,0,0
833,Sex with sister<br>Bahan sex ka ra ga,Prabin das,UCg4jggU50y39BzNNlTJ2wFw,9/4/2023,0,1,1,0,0,0,0
834,Mujha jail bejh do bhai kiska murder Karu yaha par 🤣🤣🤣,Swapnomesh pal,UC6ug2NGQwSjhO714lzaE5cA,9/4/2023,0,1,0,0,1,0,0
835,Bhai abhi to Jana hi hoga jail,Vikrant Churi,UC8WMXV1mWY_5rssqCPtvLAA,9/4/2023,0,1,0,0,0,0,0
836,are did I😂😂😂,SUJAL TELL YOU  TOP 10,UCZz8rj4rc6Edre-K7JNqH4g,9/4/2023,0,0,0,0,0,0,0
837,Tumkoo chodege,tewar0.9,UCKW4eVnDchIYUSq0Jj7sabw,9/4/2023,0,0,1,0,1,0,0
838,Didi ham ka to pata nahi but kya aap yeh sab search karte hoo ? Agar nahi karte fir yeh sab pata kaise chala 😂,Breakup House 💔,UCdPFbI7gJOkWuq1CgHkWaAQ,9/4/2023,0,0,0,0,0,0,0
839,sex in jail ye kon chutiya search krta h 😂,Snigdharani Sahoo,UCEOShSZBaQzcgPpoetGyVVA,9/4/2023,0,0,1,0,0,0,0
840,Sax kroo ga😂😅😂,Sajid Shafeeq,UCXQbMVF9Djs8Tlg3Ir-oE3Q,9/4/2023,0,1,0,0,0,0,0
841,Kisi Ka to pata nahin per Tu jahannam Mein Jayegi😂😂😂😂😂,FACT WARLD VIEWS,UCRoDz-ykdBROeXJl0QrZR_A,9/4/2023,0,0,0,0,1,1,1
842,video bana lenge jail me or black mail karenge aurat admi ko,Irfan Abbas,UCZclcZkLSno7qbjLEsYkmmQ,9/4/2023,0,0,0,0,0,0,0
843,Aapke sath jail jayenge❤,Beards,UCOTi0jVaIgeIlvwrjb-3ZyA,9/4/2023,1,0,0,0,0,0,0
844,Abe Tu bar bar sex ke bare me kyun bolti he.... 😂😂😂😂kiya tu bahut bar kiya he kiya maze me😂😂😂😂😂,SURYA THE KING,UCytehNADL4VSNU1z6CPI7gw,9/4/2023,1,1,0,0,0,0,0
845,Medam aap paile kya karogi,Prem music and short movies,UCJjAEwaLc7gltv0Bzxs3-cA,9/4/2023,0,0,0,0,0,0,0
